config,epoch,loss,cos10_test
mamlK_U4_K1,113,0.0978364572301507,0.8342666244506836
mamlK_U4_K1,114,0.10085415149728458,0.8147234088182449
mamlK_U4_K1,115,0.09945026468485593,0.8218076515197754
mamlK_U4_K1,116,0.09839986380189657,0.8327551233768463
mamlK_U4_K1,117,0.10070577573031186,0.8058769750595093
mamlK_U4_K1,118,0.09746629691372315,0.8393159770965576
mamlK_U4_K1,119,0.10106155103693405,0.8233879512548447
mamlK_U4_K1,120,0.09595092674096425,0.8033852116763591
mamlK_U4_K1,121,0.09811688131342332,0.8218545391410589
mamlK_U4_K1,122,0.09794915122290453,0.8211795264482498
mamlK_U4_K1,123,0.09805149165292582,0.8193078821897507
mamlK_U4_K1,124,0.10025263633579015,0.8406993782520295
mamlK_U4_K1,125,0.09808727153887352,0.8137885761260987
mamlK_U4_K1,126,0.10215222335110108,0.8289594221115112
mamlK_U4_K1,127,0.099190032693247,0.8155477011203766
mamlK_U4_K1,128,0.09742029951264461,0.8220733726024627
mamlK_U4_K1,129,0.09838224243372679,0.8051702699810267
mamlK_U4_K1,130,0.10047449295719464,0.8209642623364926
mamlK_U4_K1,131,0.0995165882135431,0.8328473436832428
mamlK_U4_K1,132,0.09756886714448532,0.8399988865852356
mamlK_U4_K1,133,0.09982176166027784,0.8373800277709961
mamlK_U4_K1,134,0.09614672601222991,0.7943533003330231
mamlK_U4_K1,135,0.09809338885049025,0.830563662648201
mamlK_U4_K1,136,0.09748522025843462,0.8175740486383438
mamlK_U4_K1,137,0.10037818850328525,0.8242804265022278
mamlK_U4_K1,138,0.09970037418107192,0.8384668493270874
mamlK_U4_K1,139,0.09720127459615469,0.8469519829750061
mamlK_U4_K1,140,0.09952644258737564,0.8203377610445023
mamlK_U4_K1,141,0.09824217007805904,0.8339519834518433
mamlK_U4_K1,142,0.0983365482588609,0.8353655660152435
mamlK_U4_K1,143,0.09846711347500484,0.8336063784360885
mamlK_U4_K1,144,0.09600669844696919,0.838597549200058
mamlK_U4_K1,145,0.09839047902574141,0.8190236341953278
mamlK_U4_K1,146,0.09458484131842852,0.7950071096420288
mamlK_U4_K1,147,0.10206967469304801,0.8337981808185577
mamlK_U4_K1,148,0.09619337748736143,0.8229763522744179
mamlK_U4_K1,149,0.09837168955554565,0.8226958364248276
mamlK_U4_K1,150,0.09784457499782244,0.831935510635376
mamlK_U4_K1,151,0.09839328055580457,0.8018084388971328
mamlK_U4_K1,152,0.10174448204537233,0.8154962623119354
mamlK_U4_K1,153,0.09933581923445066,0.8247149229049683
mamlK_U4_K1,154,0.09851899307221174,0.8396154713630676
mamlK_U4_K1,155,0.0967815853158633,0.8192743968963623
mamlK_U4_K1,156,0.0967003645375371,0.8307345020771026
mamlK_U4_K1,157,0.09744728475809097,0.8354449117183685
mamlK_U4_K1,158,0.09778129361569882,0.8469332373142242
mamlK_U4_K1,159,0.0973689887051781,0.8357069301605224
mamlK_U4_K1,160,0.09487996938327949,0.8366256988048554
mamlK_U4_K1,161,0.09986218032737573,0.8537843728065491
mamlK_U4_K1,162,0.09857570384939511,0.8117210727185011
mamlK_U4_K1,163,0.09914655891557535,0.8150099718570709
mamlK_U4_K1,164,0.09809189323335886,0.8190731909871102
mamlK_U4_K1,165,0.09726417265832424,0.8113209700584412
mamlK_U4_K1,166,0.09697653084993363,0.7949187976121902
mamlK_U4_K1,167,0.0962723487491409,0.8570070743560791
mamlK_U4_K1,168,0.09573295542349418,0.8191429078578949
mamlK_U4_K1,169,0.10149526163935661,0.8467233288288116
mamlK_U4_K1,170,0.10138127674659093,0.805179414153099
mamlK_U4_K1,171,0.09879167282332976,0.8121675479412079
mamlK_U4_K1,172,0.09812746625393629,0.8377763235569
mamlK_U4_K1,173,0.09515141988794008,0.7970901311933994
mamlK_U4_K1,174,0.09954407181590795,0.8092442405223846
mamlK_U4_K1,175,0.099028791214029,0.8327612978219986
mamlK_U4_K1,176,0.0947954143707951,0.8233170545101166
mamlK_U4_K1,177,0.10073009827484687,0.8353170520067215
mamlK_U4_K1,178,0.09687755049516757,0.8225724085792899
mamlK_U4_K1,179,0.09585505502919356,0.8360891532897949
mamlK_U4_K1,180,0.095084415388604,0.8301138612627983
mamlK_U4_K1,181,0.09646117344498634,0.8068984220921993
mamlK_U4_K1,182,0.09664699154595534,0.8370879560708999
mamlK_U4_K1,183,0.09913663035879533,0.8427578961849213
mamlK_U4_K1,184,0.09319478750228882,0.8245357871055603
mamlK_U4_K1,185,0.09237765906999508,0.8484940003603697
mamlK_U4_K1,186,0.09722080772121747,0.8101367428898811
mamlK_U4_K1,187,0.09665202200412751,0.8398332393169403
mamlK_U4_K1,188,0.09336812485009433,0.8260139811038971
mamlK_U4_K1,189,0.09813577774912119,0.7999353009462357
mamlK_U4_K1,190,0.09862468458712101,0.8128549668937921
mamlK_U4_K1,191,0.0958941849321127,0.8338201177120209
mamlK_U4_K1,192,0.0979670520250996,0.8215850901603698
mamlK_U4_K1,193,0.09594314058621724,0.844558732509613
mamlK_U4_K1,194,0.09298188497622807,0.793527118563652
mamlK_U4_K1,195,0.09657523507873217,0.8037195234373212
mamlK_U4_K1,196,0.09581249800821146,0.8372018289193511
mamlK_U4_K1,197,0.09729957985381285,0.8372089326381683
mamlK_U4_K1,198,0.09797621207932632,0.8609340286254883
mamlK_U4_K1,199,0.09215858279416958,0.8411007606983185
mamlK_U4_K1,200,0.10175504104544719,0.8155054910480977
mamlK_U4_K2,1,0.33009643415609996,0.6404661571979523
mamlK_U4_K2,2,0.19751283938686054,0.6994542908668518
mamlK_U4_K2,3,0.17039189050594966,0.7177034470438958
mamlK_U4_K2,4,0.14683493509888648,0.7549881333112717
mamlK_U4_K2,5,0.14214098391433558,0.7775750946998596
mamlK_U4_K2,6,0.13506576031446457,0.7752245557308197
mamlK_U4_K2,7,0.12746123112738134,0.7501543098688126
mamlK_U4_K2,8,0.11961887220541637,0.7510023427009582
mamlK_U4_K2,9,0.11707525449494521,0.7949222242832183
mamlK_U4_K2,10,0.1160093462963899,0.8069861221313477
mamlK_U4_K2,11,0.11613710142672062,0.8104732394218445
mamlK_U4_K2,12,0.11103422440588474,0.7845612713694572
mamlK_U4_K2,13,0.10783838329215845,0.829844833612442
mamlK_U4_K2,14,0.1055389762793978,0.8013944083452225
mamlK_U4_K2,15,0.10058609920243422,0.825480352640152
mamlK_U4_K2,16,0.10422575173278649,0.8074200689792633
mamlK_U4_K2,17,0.0977033347884814,0.8080903881788254
mamlK_U4_K2,18,0.09779747154563666,0.8424500906467438
mamlK_U4_K2,19,0.10029875294615825,0.8373576498031616
mamlK_U4_K2,20,0.09697070773690938,0.822427898645401
mamlK_U4_K2,21,0.09771630429973205,0.8044733768701553
mamlK_U4_K2,22,0.09742746957888206,0.8173106171935797
mamlK_U4_K2,23,0.0940728797763586,0.8494027149677277
mamlK_U4_K2,24,0.09212705266972383,0.8311388707160949
mamlK_U4_K2,25,0.09275115575641393,0.8395859718322753
mamlK_U4_K2,26,0.09503940892716249,0.8576833415031433
mamlK_U4_K2,27,0.09258263846238454,0.8396793757379055
mamlK_U4_K2,28,0.08518289295335611,0.8477391874790192
mamlK_U4_K2,29,0.0926529020195206,0.8371598333120346
mamlK_U4_K2,30,0.08894754163920879,0.838513525724411
mamlK_U4_K2,31,0.09006083675970634,0.8333994972705842
mamlK_U4_K2,32,0.08352234294017157,0.8553407979011536
mamlK_U4_K2,33,0.08576047949492932,0.8528991091251373
mamlK_U4_K2,34,0.08683417117844025,0.8335630869865418
mamlK_U4_K2,35,0.08950441027681033,0.8431726503372192
mamlK_U4_K2,36,0.08654742788523435,0.8442901051044465
mamlK_U4_K2,37,0.08113688422987858,0.8236390700936318
mamlK_U4_K2,38,0.08492758976916472,0.8210196077823639
mamlK_U4_K2,39,0.08577215957144896,0.8526832580566406
mamlK_U4_K2,40,0.08500203839192788,0.8752001440525055
mamlK_U4_K2,41,0.0875444091608127,0.832539399266243
mamlK_U4_K2,42,0.08181945122778415,0.8507491916418075
mamlK_U4_K2,43,0.0819054234897097,0.855202659368515
mamlK_U4_K2,44,0.08617788020521402,0.8713641655445099
mamlK_U4_K2,45,0.08566913985957703,0.8247881694883108
mamlK_U4_K2,46,0.08179564539343119,0.845501013994217
mamlK_U4_K2,47,0.08488825548440218,0.8631465661525727
mamlK_U4_K2,48,0.08409984057148298,0.8472438031435012
mamlK_U4_K2,49,0.08584492423882087,0.8509540104866028
mamlK_U4_K2,50,0.08346907168626785,0.8511415147781372
mamlK_U4_K2,51,0.07990209377060334,0.8689575326442719
mamlK_U4_K2,52,0.08410337423284849,0.8508306980133057
mamlK_U4_K2,53,0.0876126375173529,0.8162707450985909
mamlK_U4_K2,54,0.08224932204931974,0.8585407197475433
mamlK_U4_K2,55,0.07941148596505324,0.8515629267692566
mamlK_U4_K2,56,0.08050316243122022,0.8528003656864166
mamlK_U4_K2,57,0.08418187294155359,0.8606536877155304
mamlK_U4_K2,58,0.07984441542377074,0.8503201460838318
mamlK_U4_K2,59,0.08024106806765,0.8378407073020935
mamlK_U4_K2,60,0.08427959077060222,0.8442935156822204
mamlK_U4_K2,61,0.08412512136002381,0.8403443485498429
mamlK_U4_K2,62,0.08018926820407311,0.8648817265033721
mamlK_U4_K2,63,0.0827678702150782,0.8695954430103302
mamlK_U4_K2,64,0.07892433275779089,0.8678577411174774
mamlK_U4_K2,65,0.0809398095185558,0.875778557062149
mamlK_U4_K2,66,0.08101528149098158,0.8603648030757904
mamlK_U4_K2,67,0.07788739221791427,0.8478634390234947
mamlK_U4_K2,68,0.08084647183616957,0.8469989037513733
mamlK_U4_K2,69,0.07827158911774555,0.8807501482963562
mamlK_U4_K2,70,0.08120915131022532,0.8573072373867034
mamlK_U4_K2,71,0.08105391882359982,0.8508509695529938
mamlK_U4_K2,72,0.07951286915689706,0.8748018336296082
mamlK_U4_K2,73,0.07970122794310251,0.8358339044451714
mamlK_U4_K2,74,0.0810572030643622,0.8612137591838837
mamlK_U4_K2,75,0.07919702704995871,0.8776061081886292
mamlK_U4_K2,76,0.07858887599160273,0.86496661901474
mamlK_U4_K2,77,0.07765222957978646,0.8753225308656692
mamlK_U4_K2,78,0.07947905781368414,0.8770309418439866
mamlK_U4_K2,79,0.07928254247953494,0.8619640278816223
mamlK_U4_K2,80,0.07918823627134164,0.8512284314632416
mamlK_U4_K2,81,0.08322223893056313,0.8404453146457672
mamlK_U4_K2,82,0.07693830855190754,0.8610380899906158
mamlK_U4_K2,83,0.07837418059508006,0.8755573546886444
mamlK_U4_K2,84,0.07821022428572177,0.8421213680505752
mamlK_U4_K2,85,0.07899662643671036,0.8438133424520493
mamlK_U4_K2,86,0.07688808182875316,0.8383115620538593
mamlK_U4_K2,87,0.07651500377804041,0.8694952100515365
mamlK_U4_K2,88,0.08036992385983467,0.8497046792507171
mamlK_U4_K2,89,0.0797459103539586,0.8506973469257355
mamlK_U4_K2,90,0.07704815251131852,0.814814225435257
mamlK_U4_K2,91,0.07920575883239507,0.8628109717369079
mamlK_U4_K2,92,0.0758451631044348,0.8538785624504089
mamlK_U4_K2,93,0.08011396041760842,0.8848290908336639
mamlK_U4_K2,94,0.07990490927050511,0.8457126104831696
mamlK_U4_K2,95,0.07785357461621364,0.8530737908184528
mamlK_U4_K2,96,0.07866809281210105,0.8682119965553283
mamlK_U4_K2,97,0.07645941035201152,0.8568860089033842
mamlK_U4_K2,98,0.08080260435740153,0.8890300059318542
mamlK_U4_K2,99,0.07903780496368805,0.8393355929851531
mamlK_U4_K2,100,0.07707939996073643,0.8576977205276489
mamlK_U4_K2,101,0.07986088172843059,0.8742614844441414
mamlK_U4_K2,102,0.07917260184884072,0.8708767062425613
mamlK_U4_K2,103,0.07859754203508297,0.8767391210794448
mamlK_U4_K2,104,0.0729678421964248,0.8789809787273407
mamlK_U4_K2,105,0.078183617045482,0.8899980449676513
mamlK_U4_K2,106,0.07746515375872454,0.8696281227469445
mamlK_U4_K2,107,0.0752659889558951,0.8551996064186096
mamlK_U4_K2,108,0.07916913042465845,0.8740159738063812
mamlK_U4_K2,109,0.0784177461018165,0.865906138420105
mamlK_U4_K2,110,0.07712566965570053,0.8549001354724168
mamlK_U4_K2,111,0.07774128833164771,0.8428320151567459
mamlK_U4_K2,112,0.07541980938365062,0.8340257841348648
mamlK_U4_K2,113,0.07555310793220997,0.8776209282875062
mamlK_U4_K2,114,0.07783369682729244,0.8660740208625793
mamlK_U4_K2,115,0.07674313404907783,0.8622547125816346
mamlK_U4_K2,116,0.07566199239343405,0.8766952967643737
mamlK_U4_K2,117,0.07742926287154357,0.8505650591850281
mamlK_U4_K2,118,0.07415519341826439,0.8777812373638153
mamlK_U4_K2,119,0.07849369635184605,0.8740108346939087
mamlK_U4_K2,120,0.07369030458231766,0.8489554125070572
mamlK_U4_K2,121,0.0749422255034248,0.8669265341758728
mamlK_U4_K2,122,0.07500049248337745,0.861528360247612
mamlK_U4_K2,123,0.07508466145644585,0.866158322095871
mamlK_U4_K2,124,0.07766974025716385,0.8837520587444305
mamlK_U4_K2,125,0.07510182210554679,0.8593252754211426
mamlK_U4_K2,126,0.07917135852078597,0.877312958240509
mamlK_U4_K2,127,0.07660577376683553,0.8634454041719437
mamlK_U4_K2,128,0.07532547718534867,0.8676647818088532
mamlK_U4_K2,129,0.07596221605936686,0.8548863589763641
mamlK_U4_K2,130,0.077189445545276,0.8642340287566185
mamlK_U4_K2,131,0.07637575346976519,0.8782050967216491
mamlK_U4_K2,132,0.07474295294533173,0.8849943315982819
mamlK_U4_K2,133,0.07758577205240727,0.8829876577854157
mamlK_U4_K2,134,0.07335151422768832,0.8453819990158081
mamlK_U4_K2,135,0.07516057658940553,0.8734569084644318
mamlK_U4_K2,136,0.07502908387531837,0.8600116789340972
mamlK_U4_K2,137,0.07770987803737323,0.8648132121562958
mamlK_U4_K2,138,0.07721029867728552,0.8802397286891938
mamlK_U4_K2,139,0.07497594498097897,0.887419992685318
mamlK_U4_K2,140,0.07795365696152051,0.8670073223114013
mamlK_U4_K2,141,0.0765503795693318,0.8800798547267914
mamlK_U4_K2,142,0.07600562581171592,0.8807691311836243
mamlK_U4_K2,143,0.07625699379791816,0.8786227405071259
mamlK_U4_K2,144,0.07385005053132772,0.8826266646385192
mamlK_U4_K2,145,0.07578502754370371,0.8639318192005158
mamlK_U4_K2,146,0.07244726891318957,0.8444139909744263
mamlK_U4_K2,147,0.08025744455556075,0.8742389309406281
mamlK_U4_K2,148,0.07382677593578894,0.858665382862091
mamlK_U4_K2,149,0.07600895341485739,0.8650531363487244
mamlK_U4_K2,150,0.07478892865280311,0.8782731914520263
mamlK_U4_K2,151,0.07528852264086405,0.8503567552566529
mamlK_U4_K2,152,0.07859414044767618,0.8611944818496704
mamlK_U4_K2,153,0.07693977219363053,0.8736291658878327
mamlK_U4_K2,154,0.07658144281556209,0.8795509481430054
mamlK_U4_K2,155,0.07420840689291557,0.8625108706951141
mamlK_U4_K2,156,0.07445351575811704,0.8700329601764679
mamlK_U4_K2,157,0.07533411675443252,0.8796775019168854
mamlK_U4_K2,158,0.07505279827862978,0.8864823198318481
mamlK_U4_K2,159,0.07462280741582314,0.8799738252162933
mamlK_U4_K2,160,0.07364192470908165,0.8728257191181182
mamlK_U4_K2,161,0.07715789119402568,0.8933019423484803
mamlK_U4_K2,162,0.0766900130485495,0.8530915887653827
mamlK_U4_K2,163,0.07709434696783622,0.8557748764753341
mamlK_U4_K2,164,0.07601463935027519,0.8647226530313492
mamlK_U4_K2,165,0.07520459307978551,0.8626968514919281
mamlK_U4_K2,166,0.07480562787503003,0.8410029348731041
mamlK_U4_K2,167,0.07382521180436015,0.8970024859905243
mamlK_U4_K2,168,0.0741474213451147,0.8644079852104187
mamlK_U4_K2,169,0.07877997777114312,0.8915906190872193
mamlK_U4_K2,170,0.07819596990942955,0.8531449621915818
mamlK_U4_K2,171,0.07584197665254275,0.8599755465984344
mamlK_U4_K2,172,0.07572295269618431,0.8826698207855225
mamlK_U4_K2,173,0.07274133364359538,0.8454445844888687
mamlK_U4_K2,174,0.07673519194126129,0.8589300870895386
mamlK_U4_K2,175,0.07668255116790533,0.8670554399490357
mamlK_U4_K2,176,0.07312167560060819,0.864880884885788
mamlK_U4_K2,177,0.07731563272575537,0.8784602761268616
mamlK_U4_K2,178,0.07467003023872773,0.8690685838460922
mamlK_U4_K2,179,0.07420870902637641,0.8789830446243286
mamlK_U4_K2,180,0.07308677614976962,0.8737964344024658
mamlK_U4_K2,181,0.0745140562703212,0.85428745418787
mamlK_U4_K2,182,0.07427270623544852,0.8767592340707779
mamlK_U4_K2,183,0.07721575987835726,0.8856483566761016
mamlK_U4_K2,184,0.07093844663351774,0.8691560482978821
mamlK_U4_K2,185,0.0701368560642004,0.8931281465291977
mamlK_U4_K2,186,0.0739590199291706,0.856842908859253
mamlK_U4_K2,187,0.07421348863591751,0.8778711783885956
mamlK_U4_K2,188,0.07115227452168862,0.8655005168914794
mamlK_U4_K2,189,0.07617760819693406,0.8469596752524375
mamlK_U4_K2,190,0.07654514133930207,0.8594996654987335
mamlK_U4_K2,191,0.07330102030187845,0.878177763223648
mamlK_U4_K2,192,0.07693664040416479,0.8629058760404587
mamlK_U4_K2,193,0.07394562887648741,0.8856277394294739
mamlK_U4_K2,194,0.07082576231410107,0.842761322259903
mamlK_U4_K2,195,0.07486165312429269,0.8504951947927475
mamlK_U4_K2,196,0.07434852339327336,0.8827377158403397
mamlK_U4_K2,197,0.0752689757073919,0.8782028257846832
mamlK_U4_K2,198,0.07601615959157547,0.900384577512741
mamlK_U4_K2,199,0.07087323567519585,0.8825874209403992
mamlK_U4_K2,200,0.07997377313052614,0.8654782837629318
mamlK_U4_K8,1,0.4779631220300992,0.5218560743331909
mamlK_U4_K8,2,0.23905222594738007,0.6792358481884002
mamlK_U4_K8,3,0.18147014014422894,0.7208914625644683
mamlK_U4_K8,4,0.15055276423692704,0.7708174192905426
mamlK_U4_K8,5,0.14128380725781123,0.7926760315895081
mamlK_U4_K8,6,0.12824171476066112,0.8032137858867645
mamlK_U4_K8,7,0.11776311251024406,0.7746306386590004
mamlK_U4_K8,8,0.1074277855704228,0.7891612917184829
mamlK_U4_K8,9,0.10303358559807142,0.8299821317195892
mamlK_U4_K8,10,0.10054248961309592,0.8459873366355896
mamlK_U4_K8,11,0.0977603208522002,0.8454595196247101
mamlK_U4_K8,12,0.09262214314192534,0.8343739348649979
mamlK_U4_K8,13,0.088804429123799,0.8629938220977783
mamlK_U4_K8,14,0.08515530495593945,0.8525386583805085
mamlK_U4_K8,15,0.07906328241030375,0.8669246089458466
mamlK_U4_K8,16,0.08032574063787858,0.8604840934276581
mamlK_U4_K8,17,0.07496412508189679,0.8630585432052612
mamlK_U4_K8,18,0.07406545748313267,0.8816358673572541
mamlK_U4_K8,19,0.07546724513173103,0.8858630764484405
mamlK_U4_K8,20,0.07205935560166836,0.8764482045173645
mamlK_U4_K8,21,0.07199544588724772,0.8631847333908081
mamlK_U4_K8,22,0.07193882702539364,0.8703910311311484
mamlK_U4_K8,23,0.0686386434858044,0.8941591203212738
mamlK_U4_K8,24,0.06663852225989103,0.8849314951896667
mamlK_U4_K8,25,0.06567058954387903,0.8925490248203277
mamlK_U4_K8,26,0.06764999195933342,0.9016448211669922
mamlK_U4_K8,27,0.06502218319724004,0.8826518581807613
mamlK_U4_K8,28,0.05909692148367564,0.9007911098003387
mamlK_U4_K8,29,0.06351759045074383,0.888796900510788
mamlK_U4_K8,30,0.060910760474701724,0.8955352973937988
mamlK_U4_K8,31,0.06196829771002134,0.8874075281620025
mamlK_U4_K8,32,0.05644836450616519,0.9074052202701569
mamlK_U4_K8,33,0.057740512217084566,0.9028492844104767
mamlK_U4_K8,34,0.05792104292660952,0.8965217685699463
mamlK_U4_K8,35,0.06055275437732537,0.9030590569972992
mamlK_U4_K8,36,0.05747922111302614,0.8954496139287949
mamlK_U4_K8,37,0.054461800654729206,0.8852898293733596
mamlK_U4_K8,38,0.05669976758460204,0.8828799104690552
mamlK_U4_K8,39,0.057326951970656716,0.9069823884963989
mamlK_U4_K8,40,0.05562142616758744,0.9228259885311126
mamlK_U4_K8,41,0.056953598024944464,0.8979138338565826
mamlK_U4_K8,42,0.05238298699259758,0.9023919695615769
mamlK_U4_K8,43,0.05281001061201095,0.9102864873409271
mamlK_U4_K8,44,0.056227827581266564,0.9165967273712158
mamlK_U4_K8,45,0.05671533782655994,0.8842040574550629
mamlK_U4_K8,46,0.05140675840899348,0.911913492679596
mamlK_U4_K8,47,0.053315665225187936,0.9172633159160614
mamlK_U4_K8,48,0.054122454139093557,0.9081482481956482
mamlK_U4_K8,49,0.056235977640996374,0.9098136830329895
mamlK_U4_K8,50,0.05336583575854699,0.909479022026062
mamlK_U4_K8,51,0.050722224302589894,0.922106202840805
mamlK_U4_K8,52,0.052740548557291426,0.9128444647789001
